ckanurl,url,licence,title,res_title,description,format,created,tags,groups,organization
https://www.data.go.jp/data/dataset/mlit_20140919_0761/resource/a23e96c3-dc76-475f-9bfb-99e5693dbaa6,http://nrb-www.mlit.go.jp/kokjo/tochimizu/F1/MAP/104002.jpg,CC-BY,土地分類調査_50万分の1土地分類基本調査,中部・近畿_50万分の１：表層地質図,,JPEG,2014-09-20T22:50:11.139272,geospatial;地理空間,住宅・土地・建設,国土交通省
https://www.data.go.jp/data/dataset/mlit_20140919_0761/resource/2f6f3dbd-0b93-421e-aa6b-96b88c4bbd82,http://nrb-www.mlit.go.jp/kokjo/tochimizu/F1/MAP/104003.jpg,CC-BY,土地分類調査_50万分の1土地分類基本調査,中部・近畿_50万分の１：土壌図,,JPEG,2014-09-20T22:50:11.139279,geospatial;地理空間,住宅・土地・建設,国土交通省
https://www.data.go.jp/data/dataset/mlit_20140919_0761/resource/ee73bc6c-763b-47db-aa4b-bceb8fd7ed30,http://nrb-www.mlit.go.jp/kokjo/tochimizu/F1/MAP/105001.jpg,CC-BY,土地分類調査_50万分の1土地分類基本調査,中国・四国_50万分の１：地形分類図,,JPEG,2014-09-20T22:50:11.139285,geospatial;地理空間,住宅・土地・建設,国土交通省
https://www.data.go.jp/data/dataset/mlit_20140919_0761/resource/184ab6d7-82df-4c26-b86a-d32f70f3a356,http://nrb-www.mlit.go.jp/kokjo/tochimizu/F1/MAP/105002.jpg,CC-BY,土地分類調査_50万分の1土地分類基本調査,中国・四国_50万分の１：表層地質図,,JPEG,2014-09-20T22:50:11.139292,geospatial;地理空間,住宅・土地・建設,国土交通省
https://www.data.go.jp/data/dataset/mlit_20140919_0761/resource/404f01dd-f60e-48a5-a74b-14171404644f,http://nrb-www.mlit.go.jp/kokjo/tochimizu/F1/MAP/105003.jpg,CC-BY,土地分類調査_50万分の1土地分類基本調査,中国・四国_50万分の１：土壌図,,JPEG,2014-09-20T22:50:11.139298,geospatial;地理空間,住宅・土地・建設,国土交通省
https://www.data.go.jp/data/dataset/mlit_20140919_0761/resource/d42cef82-cbc8-4ad1-9bdb-380ec4d43850,http://nrb-www.mlit.go.jp/kokjo/tochimizu/F1/MAP/106001.jpg,CC-BY,土地分類調査_50万分の1土地分類基本調査,九州_50万分の１：地形分類図,,JPEG,2014-09-20T22:50:11.139304,geospatial;地理空間,住宅・土地・建設,国土交通省
https://www.data.go.jp/data/dataset/mlit_20140919_0761/resource/06894e29-7308-4cd0-8830-d141b9312646,http://nrb-www.mlit.go.jp/kokjo/tochimizu/F1/MAP/106002.jpg,CC-BY,土地分類調査_50万分の1土地分類基本調査,九州_50万分の１：表層地質図,,JPEG,2014-09-20T22:50:11.139311,geospatial;地理空間,住宅・土地・建設,国土交通省
https://www.data.go.jp/data/dataset/mlit_20140919_0761/resource/a61082aa-81cd-4641-8abe-965a1c45fc11,http://nrb-www.mlit.go.jp/kokjo/tochimizu/F1/MAP/106003.jpg,CC-BY,土地分類調査_50万分の1土地分類基本調査,九州_50万分の１：土壌図,,JPEG,2014-09-20T22:50:11.139317,geospatial;地理空間,住宅・土地・建設,国土交通省
https://www.data.go.jp/data/dataset/mlit_20140919_0762/resource/f91dfc86-ce1f-4968-9c5b-8ccf7725e186,http://nrb-www.mlit.go.jp/kokjo/tochimizu/F2/MAP/201101.jpg,CC-BY,土地分類調査_20万分の1土地分類基本調査_北海道,[石狩・胆振・後志]地形分類図,,JPEG,2014-09-20T22:50:12.988573,geospatial;地理空間,住宅・土地・建設,国土交通省
https://www.data.go.jp/data/dataset/mlit_20140919_0763/resource/69df97b3-a7e0-4169-8bfe-4f2a46e66e76,http://nrb-www.mlit.go.jp/kokjo/tochimizu/F5/MAP/501101.jpg,CC-BY,土地分類調査_20万分の1土地保全基本調査_北海道,自然環境条件図 I,,JPEG,2014-09-20T22:50:15.813505,geospatial;地理空間,住宅・土地・建設,国土交通省
https://www.data.go.jp/data/dataset/mlit_20140919_0764/resource/0d5edda7-31e8-4431-b1be-d2d52236b682,http://nrb-www.mlit.go.jp/kokjo/tochimizu/F2/MAP/202001.jpg,CC-BY,土地分類調査_20万分の1土地分類基本調査_青森県,地形分類図,,JPEG,2014-09-20T22:50:17.428456,geospatial;地理空間,住宅・土地・建設,国土交通省
https://www.data.go.jp/data/dataset/mlit_20140919_0765/resource/bb1c1d86-7987-46f2-96a0-ed6638b04e35,http://nrb-www.mlit.go.jp/kokjo/tochimizu/F5/MAP/502001.jpg,CC-BY,土地分類調査_20万分の1土地保全基本調査_青森県,自然環境条件図,,JPEG,2014-09-20T22:50:18.686311,geospatial;地理空間,住宅・土地・建設,国土交通省
https://www.data.go.jp/data/dataset/mlit_20140919_0766/resource/911eba3f-dc28-4189-9121-e137e670bb83,http://nrb-www.mlit.go.jp/kokjo/tochimizu/F2/MAP/203001.jpg,CC-BY,土地分類調査_20万分の1土地分類基本調査_岩手県,地形分類図,,JPEG,2014-09-20T22:50:19.854750,geospatial;地理空間,住宅・土地・建設,国土交通省
https://www.data.go.jp/data/dataset/mlit_20140919_0767/resource/e5caad1a-1a3f-4b59-b4b3-f2001cfca775,http://nrb-www.mlit.go.jp/kokjo/tochimizu/F5/MAP/503001.jpg,CC-BY,土地分類調査_20万分の1土地保全基本調査_岩手県,自然環境条件図,,JPEG,2014-09-20T22:50:21.293410,geospatial;地理空間,住宅・土地・建設,国土交通省
https://www.data.go.jp/data/dataset/mlit_20140919_0768/resource/72ad4198-bad6-46e4-a102-cf33e261ee31,http://nrb-www.mlit.go.jp/kokjo/tochimizu/F2/MAP/204001.jpg,CC-BY,土地分類調査_20万分の1土地分類基本調査_宮城県,地形分類図,,JPEG,2014-09-20T22:50:22.612341,geospatial;地理空間,住宅・土地・建設,国土交通省
https://www.data.go.jp/data/dataset/mlit_20140919_0769/resource/5441525d-4a62-492b-b903-1bd75f758227,http://nrb-www.mlit.go.jp/kokjo/tochimizu/F5/MAP/504001.jpg,CC-BY,土地分類調査_20万分の1土地保全基本調査_宮城県,自然環境条件図,,JPEG,2014-09-20T22:50:23.961827,geospatial;地理空間,住宅・土地・建設,国土交通省
https://www.data.go.jp/data/dataset/mlit_20140919_0770/resource/51b6c924-0223-471f-bacc-d640ef6d2c11,http://nrb-www.mlit.go.jp/kokjo/tochimizu/F2/MAP/205001.jpg,CC-BY,土地分類調査_20万分の1土地分類基本調査_秋田県,地形分類図,,JPEG,2014-09-20T22:50:25.252959,geospatial;地理空間,住宅・土地・建設,国土交通省
https://www.data.go.jp/data/dataset/mlit_20140919_0771/resource/1142203a-f148-4a5d-a730-459619d344b7,http://nrb-www.mlit.go.jp/kokjo/tochimizu/F5/MAP/505001.jpg,CC-BY,土地分類調査_20万分の1土地保全基本調査_秋田県,自然環境条件図,,JPEG,2014-09-20T22:50:26.599926,geospatial;地理空間,住宅・土地・建設,国土交通省
https://www.data.go.jp/data/dataset/mlit_20140919_0772/resource/0895d04c-9d4d-47c1-8994-06013b6672b7,http://nrb-www.mlit.go.jp/kokjo/tochimizu/F2/MAP/206001.jpg,CC-BY,土地分類調査_20万分の1土地分類基本調査_山形県,地形分類図,,JPEG,2014-09-20T22:50:27.791504,geospatial;地理空間,住宅・土地・建設,国土交通省
https://www.data.go.jp/data/dataset/mlit_20140919_0773/resource/7a8e85bf-709b-457b-94f2-d118da89f7cb,http://nrb-www.mlit.go.jp/kokjo/tochimizu/F5/MAP/506001.jpg,CC-BY,土地分類調査_20万分の1土地保全基本調査_山形県,自然環境条件図その１,,JPEG,2014-09-20T22:50:29.248969,geospatial;地理空間,住宅・土地・建設,国土交通省
https://www.data.go.jp/data/dataset/mlit_20140919_0774/resource/14592dab-ff35-42bd-8208-9545ef35d8ae,http://nrb-www.mlit.go.jp/kokjo/tochimizu/F2/MAP/207001.jpg,CC-BY,土地分類調査_20万分の1土地分類基本調査_福島県,地形分類図,,JPEG,2014-09-20T22:50:30.491495,geospatial;地理空間,住宅・土地・建設,国土交通省
https://www.data.go.jp/data/dataset/mlit_20140919_0775/resource/57e36977-4e1b-476f-a519-aecf102754df,http://nrb-www.mlit.go.jp/kokjo/tochimizu/F5/MAP/507001.jpg,CC-BY,土地分類調査_20万分の1土地保全基本調査_福島県,自然環境条件図,,JPEG,2014-09-20T22:50:31.805949,geospatial;地理空間,住宅・土地・建設,国土交通省
https://www.data.go.jp/data/dataset/mlit_20140919_0776/resource/14280759-a2eb-4958-92fe-9acdb0dace53,http://nrb-www.mlit.go.jp/kokjo/tochimizu/F2/MAP/208001.jpg,CC-BY,土地分類調査_20万分の1土地分類基本調査_茨城県,地形分類図,,JPEG,2014-09-20T22:50:33.127198,geospatial;地理空間,住宅・土地・建設,国土交通省
https://www.data.go.jp/data/dataset/mlit_20140919_0777/resource/66d5138f-61d5-422f-905c-64e6aa1c7ab7,http://nrb-www.mlit.go.jp/kokjo/tochimizu/F5/MAP/508001.jpg,CC-BY,土地分類調査_20万分の1土地保全基本調査_茨城県,自然環境条件図,,JPEG,2014-09-20T22:50:34.468789,geospatial;地理空間,住宅・土地・建設,国土交通省
https://www.data.go.jp/data/dataset/mlit_20140919_0778/resource/4541cf59-662a-4bb9-84c5-112d38be808c,http://nrb-www.mlit.go.jp/kokjo/tochimizu/F2/MAP/209001.jpg,CC-BY,土地分類調査_20万分の1土地分類基本調査_栃木県,地形分類図,,JPEG,2014-09-20T22:50:35.929270,geospatial;地理空間,住宅・土地・建設,国土交通省
https://www.data.go.jp/data/dataset/mlit_20140919_0779/resource/80b50358-7e99-4be5-9fe4-c80d24968dd4,http://nrb-www.mlit.go.jp/kokjo/tochimizu/F5/MAP/509001.jpg,CC-BY,土地分類調査_20万分の1土地保全基本調査_栃木県,自然環境条件図,,JPEG,2014-09-20T22:50:37.241614,geospatial;地理空間,住宅・土地・建設,国土交通省
https://www.data.go.jp/data/dataset/mlit_20140919_0780/resource/7f07d188-ded8-46f9-9eb0-003c559090a0,http://nrb-www.mlit.go.jp/kokjo/tochimizu/F2/MAP/210001.jpg,CC-BY,土地分類調査_20万分の1土地分類基本調査_群馬県,地形分類図,,JPEG,2014-09-20T22:50:38.685244,geospatial;地理空間,住宅・土地・建設,国土交通省
https://www.data.go.jp/data/dataset/mlit_20140919_0781/resource/3c326b91-6775-42bc-93f7-a22d434ec93e,http://nrb-www.mlit.go.jp/kokjo/tochimizu/F5/MAP/510001.jpg,CC-BY,土地分類調査_20万分の1土地保全基本調査_群馬県,自然環境条件図,,JPEG,2014-09-20T22:50:48.052108,geospatial;地理空間,住宅・土地・建設,国土交通省
https://www.data.go.jp/data/dataset/mlit_20140919_0782/resource/5a3032b7-8864-43e2-95ca-83ea0f737e5d,http://nrb-www.mlit.go.jp/kokjo/tochimizu/F2/MAP/211001.jpg,CC-BY,土地分類調査_20万分の1土地分類基本調査_埼玉県,地形分類図,,JPEG,2014-09-20T22:50:49.372591,geospatial;地理空間,住宅・土地・建設,国土交通省
https://www.data.go.jp/data/dataset/mlit_20140919_0783/resource/6153953e-6627-44c5-a659-5040e5bbfa5c,http://nrb-www.mlit.go.jp/kokjo/tochimizu/F5/MAP/511001.jpg,CC-BY,土地分類調査_20万分の1土地保全基本調査_埼玉県,自然環境条件図,,JPEG,2014-09-20T22:50:50.691486,geospatial;地理空間,住宅・土地・建設,国土交通省
https://www.data.go.jp/data/dataset/mlit_20140919_0784/resource/1a7b0003-65b9-469c-b9fd-21ae56c4821a,http://nrb-www.mlit.go.jp/kokjo/tochimizu/F2/MAP/212001.jpg,CC-BY,土地分類調査_20万分の1土地分類基本調査_千葉県,地形分類図,,JPEG,2014-09-20T22:50:51.935376,geospatial;地理空間,住宅・土地・建設,国土交通省
https://www.data.go.jp/data/dataset/mlit_20140919_0785/resource/5aa9e600-ba44-4544-8078-fe59a69e7cea,http://nrb-www.mlit.go.jp/kokjo/tochimizu/F5/MAP/512001.jpg,CC-BY,土地分類調査_20万分の1土地保全基本調査_千葉県,自然環境条件図,,JPEG,2014-09-20T22:50:54.122846,geospatial;地理空間,住宅・土地・建設,国土交通省
https://www.data.go.jp/data/dataset/mlit_20140919_0786/resource/971017b4-24d7-4f68-adaf-bc61d026798d,http://nrb-www.mlit.go.jp/kokjo/tochimizu/F2/MAP/213001.jpg,CC-BY,土地分類調査_20万分の1土地分類基本調査_東京都,地形分類図,,JPEG,2014-09-20T22:50:55.444315,geospatial;地理空間,住宅・土地・建設,国土交通省
https://www.data.go.jp/data/dataset/mlit_20140919_0787/resource/062fde52-23a2-4e14-b468-18399576c456,http://nrb-www.mlit.go.jp/kokjo/tochimizu/F5/MAP/513001.jpg,CC-BY,土地分類調査_20万分の1土地保全基本調査_東京都,自然環境条件図,,JPEG,2014-09-20T22:50:56.810758,geospatial;地理空間,住宅・土地・建設,国土交通省
https://www.data.go.jp/data/dataset/mlit_20140919_0788/resource/6621be61-b8f9-4571-9d4e-8b4cf1d44587,http://nrb-www.mlit.go.jp/kokjo/tochimizu/F2/MAP/214001.jpg,CC-BY,土地分類調査_20万分の1土地分類基本調査_神奈川県,地形分類図,,JPEG,2014-09-20T22:50:58.312839,geospatial;地理空間,住宅・土地・建設,国土交通省
https://www.data.go.jp/data/dataset/mlit_20140919_0789/resource/440a9279-8339-4d59-b464-491a8d5183a1,http://nrb-www.mlit.go.jp/kokjo/tochimizu/F5/MAP/514001.jpg,CC-BY,土地分類調査_20万分の1土地保全基本調査_神奈川県,自然環境条件図,,JPEG,2014-09-20T22:50:59.654169,geospatial;地理空間,住宅・土地・建設,国土交通省
https://www.data.go.jp/data/dataset/mlit_20140919_0790/resource/d49059d1-4ed8-4483-8103-d9b65ea9af5a,http://nrb-www.mlit.go.jp/kokjo/tochimizu/F2/MAP/215001.jpg,CC-BY,土地分類調査_20万分の1土地分類基本調査_新潟県,地形分類図,,JPEG,2014-09-20T22:51:00.981008,geospatial;地理空間,住宅・土地・建設,国土交通省
https://www.data.go.jp/data/dataset/mlit_20140919_0791/resource/d1697d65-207c-4397-baf3-67c35951b8e7,http://nrb-www.mlit.go.jp/kokjo/tochimizu/F5/MAP/515001.jpg,CC-BY,土地分類調査_20万分の1土地保全基本調査_新潟県,自然環境条件図,,JPEG,2014-09-20T22:51:02.343382,geospatial;地理空間,住宅・土地・建設,国土交通省
https://www.data.go.jp/data/dataset/mlit_20140919_0792/resource/dbd78349-a4ba-40c4-b1e6-fe3634257186,http://nrb-www.mlit.go.jp/kokjo/tochimizu/F2/MAP/216001.jpg,CC-BY,土地分類調査_20万分の1土地分類基本調査_富山県,地形分類図,,JPEG,2014-09-20T22:51:03.707126,geospatial;地理空間,住宅・土地・建設,国土交通省
https://www.data.go.jp/data/dataset/mlit_20140919_0793/resource/117a0475-586f-4e9f-b888-678d4c923f54,http://nrb-www.mlit.go.jp/kokjo/tochimizu/F5/MAP/516001.jpg,CC-BY,土地分類調査_20万分の1土地保全基本調査_富山県,自然環境条件図,,JPEG,2014-09-20T22:51:05.242266,geospatial;地理空間,住宅・土地・建設,国土交通省
https://www.data.go.jp/data/dataset/mlit_20140919_0794/resource/55ed7ca2-1de7-44a5-9f77-e6f12cc569f5,http://nrb-www.mlit.go.jp/kokjo/tochimizu/F2/MAP/217001.jpg,CC-BY,土地分類調査_20万分の1土地分類基本調査_石川県,地形分類図,,JPEG,2014-09-20T22:51:06.614093,geospatial;地理空間,住宅・土地・建設,国土交通省
https://www.data.go.jp/data/dataset/mlit_20140919_0795/resource/903cc764-f64e-471f-97ea-af9db94363fd,http://nrb-www.mlit.go.jp/kokjo/tochimizu/F5/MAP/517001.jpg,CC-BY,土地分類調査_20万分の1土地保全基本調査_石川県,自然環境条件図,,JPEG,2014-09-20T22:51:07.990929,geospatial;地理空間,住宅・土地・建設,国土交通省
https://www.data.go.jp/data/dataset/mlit_20140919_0796/resource/9cadd157-5187-41e0-b996-5cfc4043c47e,http://nrb-www.mlit.go.jp/kokjo/tochimizu/F2/MAP/218001.jpg,CC-BY,土地分類調査_20万分の1土地分類基本調査_福井県,地形分類図,,JPEG,2014-09-20T22:51:09.505616,geospatial;地理空間,住宅・土地・建設,国土交通省
https://www.data.go.jp/data/dataset/mlit_20140919_0797/resource/a67648d2-3ad3-4fd5-8b01-30f48eba1236,http://nrb-www.mlit.go.jp/kokjo/tochimizu/F5/MAP/518001.jpg,CC-BY,土地分類調査_20万分の1土地保全基本調査_福井県,自然環境条件図,,JPEG,2014-09-20T22:51:10.880610,geospatial;地理空間,住宅・土地・建設,国土交通省
https://www.data.go.jp/data/dataset/mlit_20140919_0798/resource/bb2629a9-8b3c-4218-91d2-351480fa2ed0,http://nrb-www.mlit.go.jp/kokjo/tochimizu/F2/MAP/219001.jpg,CC-BY,土地分類調査_20万分の1土地分類基本調査_山梨県,地形分類図,,JPEG,2014-09-20T22:51:12.183685,geospatial;地理空間,住宅・土地・建設,国土交通省
https://www.data.go.jp/data/dataset/mlit_20140919_0799/resource/ff3331cb-57ed-47b2-a3ca-52fd74877c54,http://nrb-www.mlit.go.jp/kokjo/tochimizu/F5/MAP/519001.jpg,CC-BY,土地分類調査_20万分の1土地保全基本調査_山梨県,自然環境条件図,,JPEG,2014-09-20T22:51:16.054049,geospatial;地理空間,住宅・土地・建設,国土交通省
https://www.data.go.jp/data/dataset/mlit_20140919_0800/resource/06b7bb8e-74ae-4810-9fb1-5497230dff92,http://nrb-www.mlit.go.jp/kokjo/tochimizu/F2/MAP/220001.jpg,CC-BY,土地分類調査_20万分の1土地分類基本調査_長野県,地形分類図,,JPEG,2014-09-20T22:51:17.478257,geospatial;地理空間,住宅・土地・建設,国土交通省
https://www.data.go.jp/data/dataset/mlit_20140919_0801/resource/ceaf2c8a-9d50-47fd-8d3e-a64256ca05e3,http://nrb-www.mlit.go.jp/kokjo/tochimizu/F5/MAP/520001.jpg,CC-BY,土地分類調査_20万分の1土地保全基本調査_長野県,自然環境条件図,,JPEG,2014-09-20T22:51:18.851737,geospatial;地理空間,住宅・土地・建設,国土交通省
https://www.data.go.jp/data/dataset/mlit_20140919_0802/resource/94c33114-2a7a-4b8a-8f83-7209a2d92c2d,http://nrb-www.mlit.go.jp/kokjo/tochimizu/F2/MAP/221001.jpg,CC-BY,土地分類調査_20万分の1土地分類基本調査_岐阜県,地形分類図,,JPEG,2014-09-20T22:51:24.003974,geospatial;地理空間,住宅・土地・建設,国土交通省
https://www.data.go.jp/data/dataset/mlit_20140919_0803/resource/5933c5dd-9acb-40f2-9f99-369c8dd53ee8,http://nrb-www.mlit.go.jp/kokjo/tochimizu/F5/MAP/521001.jpg,CC-BY,土地分類調査_20万分の1土地保全基本調査_岐阜県,自然環境条件図,,JPEG,2014-09-20T22:51:25.390285,geospatial;地理空間,住宅・土地・建設,国土交通省
https://www.data.go.jp/data/dataset/mlit_20140919_0804/resource/655ed479-6827-4dcc-8888-0f7f38cb83e6,http://nrb-www.mlit.go.jp/kokjo/tochimizu/F2/MAP/222001.jpg,CC-BY,土地分類調査_20万分の1土地分類基本調査_静岡県,地形分類図,,JPEG,2014-09-20T22:51:26.863830,geospatial;地理空間,住宅・土地・建設,国土交通省
https://www.data.go.jp/data/dataset/mlit_20140919_0805/resource/f8af0814-cdc6-469f-9bce-00a02ab07c14,http://nrb-www.mlit.go.jp/kokjo/tochimizu/F5/MAP/522001.jpg,CC-BY,土地分類調査_20万分の1土地保全基本調査_静岡県,自然環境条件図,,JPEG,2014-09-20T22:51:28.211669,geospatial;地理空間,住宅・土地・建設,国土交通省
https://www.data.go.jp/data/dataset/mlit_20140919_0806/resource/6954e8a9-c699-4e96-a3d3-5d341c02b447,http://nrb-www.mlit.go.jp/kokjo/tochimizu/F2/MAP/223001.jpg,CC-BY,土地分類調査_20万分の1土地分類基本調査_愛知県,地形分類図,,JPEG,2014-09-20T22:51:29.551935,geospatial;地理空間,住宅・土地・建設,国土交通省
https://www.data.go.jp/data/dataset/mlit_20140919_0807/resource/add579f7-edf1-4074-9ad2-5eba75df3e1c,http://nrb-www.mlit.go.jp/kokjo/tochimizu/F5/MAP/523001.jpg,CC-BY,土地分類調査_20万分の1土地保全基本調査_愛知県,自然環境条件図,,JPEG,2014-09-20T22:51:30.861547,geospatial;地理空間,住宅・土地・建設,国土交通省
https://www.data.go.jp/data/dataset/mlit_20140919_0808/resource/71cee498-815e-4e21-bd44-2e23c7c72ac5,http://nrb-www.mlit.go.jp/kokjo/tochimizu/F2/MAP/224001.jpg,CC-BY,土地分類調査_20万分の1土地分類基本調査_三重県,地形分類図,,JPEG,2014-09-20T22:51:32.187467,geospatial;地理空間,住宅・土地・建設,国土交通省
https://www.data.go.jp/data/dataset/mlit_20140919_0809/resource/64874718-b9f8-4854-bd29-1f308d35b3c5,http://nrb-www.mlit.go.jp/kokjo/tochimizu/F5/MAP/524001.jpg,CC-BY,土地分類調査_20万分の1土地保全基本調査_三重県,自然環境条件図,,JPEG,2014-09-20T22:51:33.760531,geospatial;地理空間,住宅・土地・建設,国土交通省
https://www.data.go.jp/data/dataset/mlit_20140919_0810/resource/3e8acbc8-a24d-4ae3-857c-3a73f3fa234e,http://nrb-www.mlit.go.jp/kokjo/tochimizu/F2/MAP/225001.jpg,CC-BY,土地分類調査_20万分の1土地分類基本調査_滋賀県,地形分類図,,JPEG,2014-09-20T22:51:35.115991,geospatial;地理空間,住宅・土地・建設,国土交通省
https://www.data.go.jp/data/dataset/mlit_20140919_0811/resource/31b0657c-ffe3-4c85-baf2-d21e6981aa20,http://nrb-www.mlit.go.jp/kokjo/tochimizu/F5/MAP/525001.jpg,CC-BY,土地分類調査_20万分の1土地保全基本調査_滋賀県,自然環境条件図,,JPEG,2014-09-20T22:51:36.443234,geospatial;地理空間,住宅・土地・建設,国土交通省
https://www.data.go.jp/data/dataset/mlit_20140919_0812/resource/fd878f5e-4e18-4182-af67-3ae6feb19d00,http://nrb-www.mlit.go.jp/kokjo/tochimizu/F2/MAP/226001.jpg,CC-BY,土地分類調査_20万分の1土地分類基本調査_京都府,地形分類図,,JPEG,2014-09-20T22:51:37.966865,geospatial;地理空間,住宅・土地・建設,国土交通省
https://www.data.go.jp/data/dataset/mlit_20140919_0813/resource/355d9327-e737-476f-b26d-fe16b96321fe,http://nrb-www.mlit.go.jp/kokjo/tochimizu/F5/MAP/526001.jpg,CC-BY,土地分類調査_20万分の1土地保全基本調査_京都府,自然環境条件図,,JPEG,2014-09-20T22:51:39.334820,geospatial;地理空間,住宅・土地・建設,国土交通省
https://www.data.go.jp/data/dataset/mlit_20140919_0814/resource/ad886581-43c0-4d0a-9a73-2f438aacea42,http://nrb-www.mlit.go.jp/kokjo/tochimizu/F2/MAP/227001.jpg,CC-BY,土地分類調査_20万分の1土地分類基本調査_大阪府,地形分類図,,JPEG,2014-09-20T22:51:40.694675,geospatial;地理空間,住宅・土地・建設,国土交通省
https://www.data.go.jp/data/dataset/mlit_20140919_0815/resource/65c266f2-c36f-41dc-b627-38f4a90ddfe7,http://nrb-www.mlit.go.jp/kokjo/tochimizu/F5/MAP/527001.jpg,CC-BY,土地分類調査_20万分の1土地保全基本調査_大阪府,自然条件図,,JPEG,2014-09-20T22:51:42.107168,geospatial;地理空間,住宅・土地・建設,国土交通省
https://www.data.go.jp/data/dataset/mlit_20140919_0816/resource/28385b53-1c52-45d4-8b20-86345939ccf4,http://nrb-www.mlit.go.jp/kokjo/tochimizu/F2/MAP/228001.jpg,CC-BY,土地分類調査_20万分の1土地分類基本調査_兵庫県,地形分類図,,JPEG,2014-09-20T22:51:46.145600,geospatial;地理空間,住宅・土地・建設,国土交通省
https://www.data.go.jp/data/dataset/mlit_20140919_0817/resource/2fd1ecb5-413d-4d53-a821-1586098ec381,http://nrb-www.mlit.go.jp/kokjo/tochimizu/F5/MAP/528001.jpg,CC-BY,土地分類調査_20万分の1土地保全基本調査_兵庫県,自然環境条件図,,JPEG,2014-09-20T22:51:52.222300,geospatial;地理空間,住宅・土地・建設,国土交通省
